dataset,contrast,gene,effect,statistic,p_value,q_value,within_contrast_rank
GSE292948,vitro_Citalopram_vs_Control,Gm18905,0.3135945596202073,22.700478471841677,0.0019349424416910447,0.7752154115033142,34.0
GSE292948,vitro_Citalopram_vs_Control,Gm20605,0.2355325822261154,6.7899276954585,0.015646765221127477,0.7752154115033142,203.0
GSE292948,vitro_Citalopram_vs_Control,Gm20662,1.7755954545186001,4.421243335634437,0.011588533312567536,0.7752154115033142,149.0
GSE292948,vitro_Citalopram_vs_Control,Gm28036,-0.5592297960151846,-5.48011189046536,0.017665209490747805,0.7752154115033142,238.0
GSE292948,vitro_Citalopram_vs_Control,Gm32742,-0.47098668536190375,-5.544210370362779,0.006103066025297471,0.7752154115033142,94.0
GSE292948,vitro_Citalopram_vs_Control,Gm36953,-3.764130824216629,-32.51473832727783,0.0009445475298362782,0.7752154115033142,22.0
GSE292948,vitro_Citalopram_vs_Control,Gm42718,-0.5555710119141049,-4.730058985227919,0.01725185794027197,0.7752154115033142,226.0
GSE292948,vitro_Citalopram_vs_Control,Gm43941,-0.6761864964421673,-14.340806184883032,0.0008819829566989277,0.7752154115033142,19.0
GSE292948,vitro_Citalopram_vs_Control,Gm44578,-0.5854101816562008,-4.7061740868882,0.009921582921512096,0.7752154115033142,137.0
GSE292948,vitro_Citalopram_vs_Control,Gm45660,4.314003997315906,17.763882399905718,0.0031540296080370496,0.7752154115033142,52.0
GSE292948,vitro_Citalopram_vs_Control,Gm45753,-0.10066549898333454,-444.84395371948557,5.053372631225304e-06,0.028758743644303204,4.0
GSE292948,vitro_Citalopram_vs_Control,Gm47265,-0.7164100985833575,-4.217966613429349,0.01800464251990912,0.7752154115033142,243.0
GSE292948,vitro_Citalopram_vs_Control,Gm47611,-0.1906070689477266,-6.6860181462415875,0.0029041960134828767,0.7752154115033142,49.0
GSE292948,vitro_Citalopram_vs_Control,Gm47951,-0.5599573778583751,-5.116146400112348,0.009519066888871074,0.7752154115033142,130.0
GSE292948,vitro_Citalopram_vs_Control,Gm48339,1.2585341467046731,8.696585872187242,0.012965570410590937,0.7752154115033142,168.0
GSE292948,vitro_Citalopram_vs_Control,Gm48401,-0.37218287161277797,-5.900544849208151,0.004756518356369526,0.7752154115033142,73.0
GSE292948,vitro_Citalopram_vs_Control,Gm48418,-0.5382623076249748,-9.972320343347521,0.0005902464592900059,0.7752154115033142,16.0
GSE292948,vitro_Citalopram_vs_Control,Gm48800,-0.19540305387634316,-4.96084980159573,0.00800643281388028,0.7752154115033142,112.0
GSE292948,vitro_Citalopram_vs_Control,Gm49051,-4.16558446701597,-8.868748489547878,0.012476363358002477,0.7752154115033142,161.0
GSE292948,vitro_Citalopram_vs_Control,Gm5124,-0.31336284789248436,-4.126067974520911,0.014762752773406248,0.7752154115033142,187.0
GSE292948,vitro_Citalopram_vs_Control,Gm5445,-1.1326254466029246,-11.403257416722289,0.003623768340012571,0.7752154115033142,58.0
GSE292948,vitro_Citalopram_vs_Control,Gm57898,-0.44729298723763855,-4.501634783571666,0.011051917895890115,0.7752154115033142,145.0
GSE292948,vitro_Citalopram_vs_Control,Gm6096,0.49484547794616435,10.782095685349148,0.008284857842382462,0.7752154115033142,117.0
GSE292948,vitro_Citalopram_vs_Control,Gm63659,-0.7570165802207621,-6.183910630924869,0.017256204761137924,0.7752154115033142,227.0
GSE292948,vitro_Citalopram_vs_Control,Gm6983,0.5277074007664875,24.327310402864995,0.0016854379233202778,0.7752154115033142,30.0
GSE292948,vitro_Citalopram_vs_Control,Gm7023,-0.0932602329645601,-12.964532141940593,0.005897004741538398,0.7752154115033142,91.0
GSE292948,vitro_Citalopram_vs_Control,Gm9012,-0.60193544421533,-314.9478263172934,1.0081292183148277e-05,0.04589810705143747,5.0
GSE292948,vitro_Citalopram_vs_Control,Gm9027,-1.7562753119280896,-5.557286267528838,0.006975737624699656,0.7752154115033142,102.0
GSE292948,vitro_Citalopram_vs_Control,Gm9311,-0.527616890474707,-4.372052478767972,0.015392168548853766,0.7752154115033142,198.0
GSE292948,vitro_Citalopram_vs_Control,Gm9443,-0.9506324496861163,-6.5103572079489505,0.0030054445942400325,0.7752154115033142,50.0
GSE292948,vitro_Citalopram_vs_Control,Gmpr2,-0.2805251837643299,-6.759345828991919,0.0030796292815265212,0.7752154115033142,51.0
GSE292948,vitro_Citalopram_vs_Control,Grem1,0.2889712681050767,3.904691430942108,0.017493121255600184,0.7752154115033142,233.0
GSE292948,vitro_Citalopram_vs_Control,Grm2,-0.7855807662889512,-8.429646682269448,0.009836212592094523,0.7752154115033142,134.0
GSE292948,vitro_Citalopram_vs_Control,Gtf2e2,-0.18201825172321495,-4.36144581917384,0.012980694384753987,0.7752154115033142,169.0
GSE292948,vitro_Citalopram_vs_Control,H2-M2,0.7584438213138596,7.917282545010345,0.0014178591758771304,0.7752154115033142,26.0
GSE292948,vitro_Citalopram_vs_Control,H2-Q10,0.583048213212955,4.960079778586903,0.011755060575130946,0.7752154115033142,154.0
GSE292948,vitro_Citalopram_vs_Control,H4c12,1.6235075828468082,6.696162235869501,0.0026821034056463836,0.7752154115033142,45.0
GSE292948,vitro_Citalopram_vs_Control,Hal,1.0521094363517214,9.286798190653064,0.003841315365020255,0.7752154115033142,60.0
GSE292948,vitro_Citalopram_vs_Control,Hrh3,0.7782573598770268,4.293248912968429,0.012782792967567413,0.7752154115033142,166.0
GSE292948,vitro_Citalopram_vs_Control,Ifi208,-0.49339530025893075,-5.540365381191385,0.013046423856632456,0.7752154115033142,171.0
GSE292948,vitro_Citalopram_vs_Control,Ift22,0.31089827742628895,12.752700653108075,0.0004455354424942231,0.6836205430207786,14.0
GSE292948,vitro_Citalopram_vs_Control,Il1rapl2,-0.11121936653948561,-11.928349933275081,0.006954887045956937,0.7752154115033142,101.0
GSE292948,vitro_Citalopram_vs_Control,Ipo13,-0.2933888810637084,-5.223255565925117,0.006444568884972561,0.7752154115033142,97.0
GSE292948,vitro_Citalopram_vs_Control,Kcnd1,-0.7286067751767824,-4.991133336552423,0.009057170299315418,0.7752154115033142,124.0
GSE292948,vitro_Citalopram_vs_Control,Kcnh8,-0.1581249296738365,-5.915164264288762,0.004188225557313483,0.7752154115033142,65.0
GSE292948,vitro_Citalopram_vs_Control,Klhl24,-0.3536292256329645,-7.02292676966671,0.002174369083166295,0.7752154115033142,36.0
GSE292948,vitro_Citalopram_vs_Control,Klhl33,-0.5501410994277746,-5.207445472443439,0.006604177845675389,0.7752154115033142,100.0
GSE292948,vitro_Citalopram_vs_Control,Ksr2,-0.24353117338785288,-9.966369289915052,0.003889762729433775,0.7752154115033142,63.0
GSE292948,vitro_Citalopram_vs_Control,Lactb,0.1288054617417984,4.651440929224944,0.014397874304713431,0.7752154115033142,184.0
GSE292948,vitro_Citalopram_vs_Control,Lat2,0.5034786566873004,4.71458779065446,0.011046534688881633,0.7752154115033142,144.0
GSE292948,vitro_Citalopram_vs_Control,Lbx2,1.412312162164706,5.312958312286387,0.012346555213845822,0.7752154115033142,159.0
GSE292948,vitro_Citalopram_vs_Control,Ldhal6b,0.4440467406683821,4.111760454179042,0.01475929588111402,0.7752154115033142,186.0
GSE292948,vitro_Citalopram_vs_Control,Liph,0.5191241795625295,4.63826795311149,0.010873209581103655,0.7752154115033142,141.0
GSE292948,vitro_Citalopram_vs_Control,Litaf,0.5498762228039951,5.698464846218942,0.014358932246284527,0.7752154115033142,183.0
GSE292948,vitro_Citalopram_vs_Control,Lrrtm2,-0.457753848084939,-5.9848984366958025,0.003959373775258072,0.7752154115033142,64.0
GSE292948,vitro_Citalopram_vs_Control,Mapkbp1,-0.3464812930757257,-4.224881555210796,0.018005745627592898,0.7752154115033142,244.0
GSE292948,vitro_Citalopram_vs_Control,Med22,0.2051861379821487,4.700598625942157,0.009378379859964602,0.7752154115033142,128.0
GSE292948,vitro_Citalopram_vs_Control,Mfn1,-0.3240709415753491,-5.149410889975064,0.00933935725780727,0.7752154115033142,127.0
GSE292948,vitro_Citalopram_vs_Control,Mfsd12,0.4434124690397683,5.324784509076018,0.007840048055584335,0.7752154115033142,110.0
GSE292948,vitro_Citalopram_vs_Control,Mllt10,0.32902906854487757,5.470619307437277,0.0058997517079748905,0.7752154115033142,92.0
GSE292948,vitro_Citalopram_vs_Control,Mogat2,0.46946633293574447,7.657382171883787,0.016630271512093835,0.7752154115033142,219.0
GSE292948,vitro_Citalopram_vs_Control,Mrc1,1.1982011357597369,5.656243167350194,0.01093520704955983,0.7752154115033142,142.0
GSE292948,vitro_Citalopram_vs_Control,Mrgpra4,-0.7338358000993205,-10.859648777596213,0.0004396886420677357,0.6836205430207786,13.0
GSE292948,vitro_Citalopram_vs_Control,Mrpl14,0.21202442107804131,4.525908005104656,0.010850553936081832,0.7752154115033142,140.0
GSE292948,vitro_Citalopram_vs_Control,Mycl,-0.3186504343643448,-6.653212497771362,0.005896256462633986,0.7752154115033142,87.0
GSE292948,vitro_Citalopram_vs_Control,Myl9,-1.1514633544566515,-6.9350288293904425,0.0027523240681810346,0.7752154115033142,46.0
GSE292948,vitro_Citalopram_vs_Control,Ndufaf1,-0.2776477779143329,-4.911900583564404,0.014954038564710583,0.7752154115033142,190.0
GSE292948,vitro_Citalopram_vs_Control,Nedd4,-0.24039750786954173,-3.8963162735058128,0.01853033392738638,0.7752154115033142,250.0
GSE292948,vitro_Citalopram_vs_Control,Nek3,-0.4974946539158487,-7.463599878558825,0.005321074302087883,0.7752154115033142,79.0
GSE292948,vitro_Citalopram_vs_Control,Nepn,-0.3779764539643672,-7.64658474298207,0.01667610140660707,0.7752154115033142,222.0
GSE292948,vitro_Citalopram_vs_Control,Npat,-0.18595426313931185,-5.875401653250303,0.0042108487779165486,0.7752154115033142,66.0
GSE292948,vitro_Citalopram_vs_Control,Nsun7,-0.5391743916444451,-6.934759259116759,0.008107230956504985,0.7752154115033142,114.0
GSE292948,vitro_Citalopram_vs_Control,Ntm,-0.3405484739321807,-4.020375198771334,0.017259016429360195,0.7752154115033142,228.0
GSE292948,vitro_Citalopram_vs_Control,Ntsr1,-0.22104711698349383,-4.6749568392421885,0.00990002530339325,0.7752154115033142,136.0
GSE292948,vitro_Citalopram_vs_Control,Optn,0.22237550020880015,4.050947940053022,0.016229091060181767,0.7752154115033142,212.0
GSE292948,vitro_Citalopram_vs_Control,Or10al2,-0.5435684463355261,-4.692723149390303,0.009697881354506135,0.7752154115033142,133.0
GSE292948,vitro_Citalopram_vs_Control,Or13a17,-0.5224821806162696,-4.628381948004811,0.015124813358839263,0.7752154115033142,194.0
GSE292948,vitro_Citalopram_vs_Control,Or14c41,-0.3672322001931536,-7.840898817555217,0.0018255572940360438,0.7752154115033142,32.0
GSE292948,vitro_Citalopram_vs_Control,Or1e33,-0.4232518526401292,-9.001734681793776,0.0008836142423781878,0.7752154115033142,20.0
GSE292948,vitro_Citalopram_vs_Control,Or2h1,0.1259599738008178,3.9751702682993546,0.01665945627169992,0.7752154115033142,221.0
GSE292948,vitro_Citalopram_vs_Control,Or2y10,0.10105267284034591,21.3485416819455,0.002186941105137106,0.7752154115033142,38.0
GSE292948,vitro_Citalopram_vs_Control,Or4c31,-0.07726978089495118,-4.4979712522362565,0.013635941682146928,0.7752154115033142,181.0
GSE292948,vitro_Citalopram_vs_Control,Or4s2,-0.5154217647006272,-4.834627488859525,0.012739344316873085,0.7752154115033142,164.0
GSE292948,vitro_Citalopram_vs_Control,Or6c6c,-0.29745530557750044,-5.8519582312554,0.004283964933500734,0.7752154115033142,68.0
GSE292948,vitro_Citalopram_vs_Control,Or9g4b,-0.2800944375317789,-7.163922175299571,0.01802303576474615,0.7752154115033142,245.0
GSE292948,vitro_Citalopram_vs_Control,Ostn,-0.6617835395865483,-4.985303159861558,0.0077453878165180574,0.7752154115033142,108.0
GSE292948,vitro_Citalopram_vs_Control,Phactr2,-0.22240669129195734,-7.403441644137115,0.007605922164534799,0.7752154115033142,107.0
GSE292948,vitro_Citalopram_vs_Control,Pias4,0.19963327192736013,5.788937502693569,0.0056493274128808744,0.7752154115033142,84.0
GSE292948,vitro_Citalopram_vs_Control,Pigc,-0.5092423030283912,-5.092019732344923,0.007336035605701986,0.7752154115033142,104.0
GSE292948,vitro_Citalopram_vs_Control,Pik3r5,0.4206541853843011,9.462164335655235,0.0007152098040115456,0.7752154115033142,18.0
GSE292948,vitro_Citalopram_vs_Control,Plppr4,-0.7383972110413506,-6.094518306607371,0.006447124388842112,0.7752154115033142,98.0
GSE292948,vitro_Citalopram_vs_Control,Poll,-0.22708118821581014,-5.154875269036181,0.013122974188997242,0.7752154115033142,172.0
GSE292948,vitro_Citalopram_vs_Control,Pou2af2,0.38087722874103913,4.302297304120225,0.01737513018880026,0.7752154115033142,230.0
GSE292948,vitro_Citalopram_vs_Control,Ppih,-0.317024676231771,-4.9868939029233355,0.015252964405966652,0.7752154115033142,196.0
GSE292948,vitro_Citalopram_vs_Control,Ppp1r3c,-0.5330870358242534,-4.342098807983178,0.012242700878040556,0.7752154115033142,155.0
GSE292948,vitro_Citalopram_vs_Control,Pradc1,-0.37346752420925977,-4.644673266747134,0.012248517669983573,0.7752154115033142,156.0
GSE292948,vitro_Citalopram_vs_Control,Prkn,-0.3042385983148499,-6.057813733480007,0.00499363488611222,0.7752154115033142,75.0
GSE292948,vitro_Citalopram_vs_Control,Prpf3,0.38711823678351465,4.127134128023997,0.01706516738833068,0.7752154115033142,224.0
GSE292948,vitro_Citalopram_vs_Control,Rab43,0.8477449223521476,6.838729975667958,0.002571992906824814,0.7752154115033142,44.0
GSE292948,vitro_Citalopram_vs_Control,Rassf8,0.17329159389951254,7.156733820138991,0.005183453050606796,0.7752154115033142,78.0
GSE292948,vitro_Citalopram_vs_Control,Rnf24,-0.13007867863819866,-4.224243172252578,0.016911677472153865,0.7752154115033142,223.0
GSE292948,vitro_Citalopram_vs_Control,Rnpep,0.2871488703556748,6.409487904921341,0.006528931643696527,0.7752154115033142,99.0
GSE292948,vitro_Citalopram_vs_Control,Rpl10a,0.2668472940345943,3.9808265748486447,0.017989388129362002,0.7752154115033142,242.0
GSE292948,vitro_Citalopram_vs_Control,Rpp38,0.3268839345394965,4.965500576133917,0.011330204228776508,0.7752154115033142,146.0
GSE292948,vitro_Citalopram_vs_Control,Rps13-ps4,-1.5155024877235277,-5.783733666793312,0.0044400382091665585,0.7752154115033142,70.0
GSE292948,vitro_Citalopram_vs_Control,Rps6,0.12277131144190534,4.979536391797956,0.016490100853374438,0.7752154115033142,215.0
GSE292948,vitro_Citalopram_vs_Control,Rrh,0.6592613712497668,6.967186523426653,0.011553979572672424,0.7752154115033142,148.0
GSE292948,vitro_Citalopram_vs_Control,Rsf1,-0.07667795378038367,-7.323739080288674,0.0021816687087834927,0.7752154115033142,37.0
GSE292948,vitro_Citalopram_vs_Control,Rtl3,-0.2231064460822405,-4.251685573355158,0.015972869816898525,0.7752154115033142,210.0
GSE292948,vitro_Citalopram_vs_Control,Sap25,0.7103746329775231,7.001226158340504,0.0023658553403565143,0.7752154115033142,39.0
GSE292948,vitro_Citalopram_vs_Control,Scart1,0.15353764219506516,18.966170847706053,0.002768434744572101,0.7752154115033142,48.0
GSE292948,vitro_Citalopram_vs_Control,Sdhaf3,-0.46587160821568463,-4.140900918492761,0.015103930181829164,0.7752154115033142,193.0
GSE292948,vitro_Citalopram_vs_Control,Sec1,-0.29877115172354474,-5.151978859720088,0.008760746484800724,0.7752154115033142,120.0
GSE292948,vitro_Citalopram_vs_Control,Sgip1,-0.14780355479608698,-5.517469862429907,0.016342545579437803,0.7752154115033142,213.0
GSE292948,vitro_Citalopram_vs_Control,Sh3bp2,0.3948076688851452,5.434278879357137,0.005569690733219386,0.7752154115033142,83.0
GSE292948,vitro_Citalopram_vs_Control,Slc1a6,-0.40994993903038024,-6.693560339779289,0.003473438427718626,0.7752154115033142,55.0
GSE292948,vitro_Citalopram_vs_Control,Slc2a2,-0.2802567560496132,-4.064099246072036,0.01553512446091283,0.7752154115033142,199.0
GSE292948,vitro_Citalopram_vs_Control,Slc38a2,-0.2644518077368545,-4.358584855715277,0.017682562072200803,0.7752154115033142,241.0
GSE292948,vitro_Citalopram_vs_Control,Slc6a13,-0.41012527879594696,-8.120709662874821,0.0014598574772189802,0.7752154115033142,28.0
GSE292948,vitro_Citalopram_vs_Control,Smndc1,0.1672308847867896,4.473803991405793,0.01159345476053644,0.7752154115033142,151.0
GSE292948,vitro_Citalopram_vs_Control,Snx4,-0.12407780854276051,-4.837702262658943,0.015865482764350736,0.7752154115033142,207.0
GSE292948,vitro_Citalopram_vs_Control,Spata2l,-0.4781284393803682,-5.551691407758602,0.011408883214301642,0.7752154115033142,147.0
GSE292948,vitro_Citalopram_vs_Control,Spsb2,0.6590826678515351,4.506005269123704,0.014826759537761776,0.7752154115033142,189.0
GSE292948,vitro_Citalopram_vs_Control,Stag2,-0.26396299868475026,-5.060430089854857,0.008165621400516717,0.7752154115033142,115.0
GSE292948,vitro_Citalopram_vs_Control,Stk17b,0.6094300194205804,8.790129780445408,0.0014308298398312456,0.7752154115033142,27.0
GSE292948,vitro_Citalopram_vs_Control,Stom,0.38147362459208534,7.30756069904064,0.00276390317849681,0.7752154115033142,47.0
GSE292948,vitro_Citalopram_vs_Control,Sulf1,-0.8117208055714334,-9.817156450183962,0.005130192345720519,0.7752154115033142,77.0
GSE292948,vitro_Citalopram_vs_Control,Thap12,-0.10669479508357149,-4.23079964195556,0.014822390243164025,0.7752154115033142,188.0
GSE292948,vitro_Citalopram_vs_Control,Thbs1,0.9060749905172796,7.381476282240631,0.0023700857652848234,0.7752154115033142,40.0
GSE292948,vitro_Citalopram_vs_Control,Tmc3,-0.29850048972040516,-4.181066636773005,0.016645526918694684,0.7752154115033142,220.0
GSE292948,vitro_Citalopram_vs_Control,Tmem183a,0.28181552109116215,11.264023907044999,0.0017458703098375947,0.7752154115033142,31.0
GSE292948,vitro_Citalopram_vs_Control,Tmem52,-0.14582629831982252,-4.314935808001412,0.015603369008738974,0.7752154115033142,202.0
GSE292948,vitro_Citalopram_vs_Control,Tmprss11f,-0.07722422489820646,-17.059636731896678,0.003418448725835961,0.7752154115033142,54.0
GSE292948,vitro_Citalopram_vs_Control,Tor2a,0.653753996619848,7.5933627274354185,0.0047794167113900665,0.7752154115033142,74.0
GSE292948,vitro_Citalopram_vs_Control,Trcg1,0.17240960714282705,4.272750382861138,0.017139005575906318,0.7752154115033142,225.0
GSE292948,vitro_Citalopram_vs_Control,Trp53i13,0.5348432329770372,4.430194931211887,0.012615870534616368,0.7752154115033142,162.0
GSE292948,vitro_Citalopram_vs_Control,Ube2h,-0.24351795583641334,-4.069063250028173,0.01766701978074478,0.7752154115033142,239.0
GSE292948,vitro_Citalopram_vs_Control,Unc13d,-0.35953063041006317,-5.939825550216844,0.0044744658999817735,0.7752154115033142,71.0
GSE292948,vitro_Citalopram_vs_Control,Vmn1r218,-0.4091323100116042,-5.527067341213147,0.009261638346657467,0.7752154115033142,126.0
GSE292948,vitro_Citalopram_vs_Control,Vmn1r28,-0.04520913061467102,-4.47326647033435,0.011680043550547688,0.7752154115033142,153.0
GSE292948,vitro_Citalopram_vs_Control,Vmn2r100,-0.35082799071917226,-4.388275079875856,0.01834359764907766,0.7752154115033142,248.0
GSE292948,vitro_Citalopram_vs_Control,Vmn2r3,-0.41347701287624633,-6.591295065981847,0.016575440303272904,0.7752154115033142,217.0
GSE292948,vitro_Citalopram_vs_Control,Vmn2r85,-0.07603423696330791,-18.497335634686177,8.905399234905032e-05,0.2479681652998076,8.0
GSE292948,vitro_Citalopram_vs_Control,Vopp1,-0.24380191443598864,-4.0145023699274685,0.015943360946741505,0.7752154115033142,208.0
GSE292948,vitro_Citalopram_vs_Control,Vwa5a,-0.16514608116898088,-4.013090553258535,0.018276953316048904,0.7752154115033142,247.0
GSE292948,vitro_Citalopram_vs_Control,Wdr91,0.40003123626287973,6.0656405842258,0.007750325125817891,0.7752154115033142,109.0
GSE292948,vitro_Citalopram_vs_Control,Xrcc6,-0.3418238920040899,-8.529666432542172,0.001679485035818666,0.7752154115033142,29.0
GSE292948,vitro_Citalopram_vs_Control,Zcchc2,0.14636604903635586,5.061421239962107,0.008797617007842153,0.7752154115033142,121.0
GSE292948,vitro_Citalopram_vs_Control,Zfp146,-0.17398322163991153,-5.734812398580888,0.006061879993137363,0.7752154115033142,93.0
GSE292948,vitro_Citalopram_vs_Control,Zfp420,-0.22671090030925978,-3.931496709061434,0.017583317162801784,0.7752154115033142,236.0
GSE292948,vitro_Citalopram_vs_Control,Zfp560,0.3954588439493234,6.172267829037189,0.003622213273816476,0.7752154115033142,57.0
GSE292948,vitro_Citalopram_vs_Control,Zfp707,0.3193625924055734,4.461255523365255,0.017515538062768173,0.7752154115033142,234.0
GSE292948,vitro_Citalopram_vs_Control,Zfp72,-0.2956462664986006,-4.4001978935984,0.013550884326331197,0.7752154115033142,179.0
GSE292948,vitro_Citalopram_vs_Control,Zfp747,0.4895271987865666,4.694220514597508,0.012652795996860321,0.7752154115033142,163.0
GSE292948,vitro_Citalopram_vs_Control,Zfp957,-0.7638605682175905,-12.261515959551964,0.005560507126468461,0.7752154115033142,82.0
GSE292948,vivo_Fluoxetine_vs_Control,1700017B05Rik,0.6428787378356873,4.594203160778063,0.0235247896739964,0.7572482230372913,218.0
GSE292948,vivo_Fluoxetine_vs_Control,2610528J11Rik,0.6966940291755188,4.6218233227424355,0.009879425901522621,0.7572482230372913,89.0
GSE292948,vivo_Fluoxetine_vs_Control,3110053B16Rik,0.37470172521608136,6.029842205298897,0.006348284789444439,0.7572482230372913,51.0
GSE292948,vivo_Fluoxetine_vs_Control,4930562C15Rik,-1.3411241076888358,-4.4643955323601725,0.017914410110311894,0.7572482230372913,170.0
GSE292948,vivo_Fluoxetine_vs_Control,Ak2,0.30799928589875414,4.87279744241761,0.01489380855558042,0.7572482230372913,137.0
GSE292948,vivo_Fluoxetine_vs_Control,Alg11,-0.28536770197760086,-4.566951005077574,0.018393873271246874,0.7572482230372913,173.0
GSE292948,vivo_Fluoxetine_vs_Control,Alg13,-0.5620129903485549,-4.0205569551917835,0.02127345872956186,0.7572482230372913,198.0
GSE292948,vivo_Fluoxetine_vs_Control,Angpt4,-0.20901981249719193,-3.8428129188707407,0.018673684964021695,0.7572482230372913,177.0
GSE292948,vivo_Fluoxetine_vs_Control,Angptl1,-0.5057179677278945,-4.041053112771281,0.01869271461330052,0.7572482230372913,178.0
GSE292948,vivo_Fluoxetine_vs_Control,Apol7e,-1.219564183001437,-6.725342168486418,0.021401902090394977,0.7572482230372913,201.0
GSE292948,vivo_Fluoxetine_vs_Control,Arrb1,0.30254610596890874,6.366238225178596,0.009423843465607075,0.7572482230372913,80.0
GSE292948,vivo_Fluoxetine_vs_Control,Atp1a4,-0.07321129045039887,-35.46632790608712,0.0007940539861896574,0.7572482230372913,10.0
GSE292948,vivo_Fluoxetine_vs_Control,Aunip,0.5921662554124492,6.147773283890637,0.024939060281630718,0.7572482230372913,238.0
GSE292948,vivo_Fluoxetine_vs_Control,BC016579,-0.39905253042965255,-4.564251501350799,0.013162480170407257,0.7572482230372913,116.0
GSE292948,vivo_Fluoxetine_vs_Control,BC051019,-0.1575758883645545,-10.787756087802117,0.008483667350557824,0.7572482230372913,72.0
GSE292948,vivo_Fluoxetine_vs_Control,Bank1,0.5794220792565796,3.6489624157014178,0.02545474916189124,0.7572482230372913,247.0
GSE292948,vivo_Fluoxetine_vs_Control,Bin3,0.2616242938096591,4.678049918904896,0.00989816987725505,0.7572482230372913,90.0
GSE292948,vivo_Fluoxetine_vs_Control,Birc3,-0.6442013010700003,-3.8846866630120234,0.01786156462453023,0.7572482230372913,168.0
GSE292948,vivo_Fluoxetine_vs_Control,C6,0.29477858713948996,5.443303303675065,0.008343000057584054,0.7572482230372913,69.0
GSE292948,vivo_Fluoxetine_vs_Control,C920006O11Rik,-2.711616377798597,-9.919219411108605,0.010011172634687331,0.7572482230372913,92.0
GSE292948,vivo_Fluoxetine_vs_Control,Calu,-0.20513608266603356,-6.478092540164638,0.013330671849190833,0.7572482230372913,120.0
GSE292948,vivo_Fluoxetine_vs_Control,Car11,0.3691306710224005,3.4774495763695032,0.02541239073409974,0.7572482230372913,246.0
GSE292948,vivo_Fluoxetine_vs_Control,Card6,-0.867958081796545,-6.619077439683557,0.009689224707692151,0.7572482230372913,84.0
GSE292948,vivo_Fluoxetine_vs_Control,Cbfa2t3,0.6748143829095046,4.240089778352862,0.016726801527629096,0.7572482230372913,157.0
GSE292948,vivo_Fluoxetine_vs_Control,Ccdc15,-0.35127354908578845,-5.252882295966075,0.006935861979304385,0.7572482230372913,58.0
GSE292948,vivo_Fluoxetine_vs_Control,Cd3g,-0.5512139617414153,-12.17263742163105,0.006681302019797513,0.7572482230372913,57.0
GSE292948,vivo_Fluoxetine_vs_Control,Cdkl3,-0.3359744930715882,-7.278982403056199,0.0020035529674551737,0.7572482230372913,28.0
GSE292948,vivo_Fluoxetine_vs_Control,Cep97,-0.4828040663675086,-5.951463937717646,0.003999985985239384,0.7572482230372913,36.0
GSE292948,vivo_Fluoxetine_vs_Control,Cfi,1.1644425603377255,13.111804804624978,0.000891842219239388,0.7572482230372913,17.0
GSE292948,vivo_Fluoxetine_vs_Control,Chac2,-0.3901448864447983,-5.4646295593922245,0.024351172365953782,0.7572482230372913,227.0
GSE292948,vivo_Fluoxetine_vs_Control,Chrna1,0.25271914676680907,4.857179037491735,0.008489333097407561,0.7572482230372913,73.0
GSE292948,vivo_Fluoxetine_vs_Control,Chrnb1,-0.673545377658988,-5.37245775835496,0.0057980793923927965,0.7572482230372913,48.0
GSE292948,vivo_Fluoxetine_vs_Control,Col4a3,-0.19329571802714451,-6.825320451899093,0.013891724028561087,0.7572482230372913,126.0
GSE292948,vivo_Fluoxetine_vs_Control,Colgalt2,-0.1890571183563985,-3.616083400102442,0.024479552523289875,0.7572482230372913,232.0
GSE292948,vivo_Fluoxetine_vs_Control,Cox15,-0.41548565245057745,-6.3006668544063436,0.0033211242841171234,0.7572482230372913,33.0
GSE292948,vivo_Fluoxetine_vs_Control,Crb1,-0.5658597294581681,-4.803537223899294,0.01002775575693598,0.7572482230372913,93.0
GSE292948,vivo_Fluoxetine_vs_Control,Cstdc5,-0.6316556450472406,-13.452449758227027,0.005480442119264688,0.7572482230372913,47.0
GSE292948,vivo_Fluoxetine_vs_Control,Cwc15,-0.20992126819295098,-9.013430813461317,0.001344968626115836,0.7572482230372913,23.0
GSE292948,vivo_Fluoxetine_vs_Control,Cxcl16,0.7828247384943241,5.312614696129344,0.01733250942461898,0.7572482230372913,162.0
GSE292948,vivo_Fluoxetine_vs_Control,Cyb5r4,-0.12993783637133927,-3.782691487779977,0.019464129752575665,0.7572482230372913,186.0
GSE292948,vivo_Fluoxetine_vs_Control,Cyp4b1,0.7720699509010591,9.804598766436207,0.006485677118788986,0.7572482230372913,53.0
GSE292948,vivo_Fluoxetine_vs_Control,Dcaf5,0.36418291338893294,4.327712656191087,0.025180653398536465,0.7572482230372913,245.0
GSE292948,vivo_Fluoxetine_vs_Control,Dhx40,-0.3761311446087259,-5.702824957968417,0.01882904401109821,0.7572482230372913,181.0
GSE292948,vivo_Fluoxetine_vs_Control,Dnali1,-0.3581749902163426,-5.076691723570665,0.01499514992098335,0.7572482230372913,138.0
GSE292948,vivo_Fluoxetine_vs_Control,Dock11,-1.0870671978000044,-7.680771980778468,0.010454895152821546,0.7572482230372913,97.0
GSE292948,vivo_Fluoxetine_vs_Control,Dsg1b,-0.12452288294520597,-36.22143375345199,0.0007613292997693201,0.7572482230372913,5.0
GSE292948,vivo_Fluoxetine_vs_Control,Dxo,0.3867449786278083,3.6407663385944673,0.024680215843801947,0.7572482230372913,234.0
