dataset,contrast,context,treated,control,program,measured_genes,n_treated,n_control,score_difference,hedges_g,standard_error,p_value,permutations,role,q_global,q_dataset
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,neurogenesis,1338,5,5,-0.1918885613691504,-1.059819455609001,0.6857120969513809,0.0873015873015873,252,regional_atlas,0.2207678883071553,0.1282051282051282
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,neuron_differentiation,1086,5,5,-0.18939087393429566,-1.0216181516770546,0.6820787916287624,0.1111111111111111,252,regional_atlas,0.24788298691301,0.1598173515981735
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,neuron_maturation,50,5,5,-0.24668971735077538,-0.9374278607517155,0.6744799382725154,0.15079365079365079,252,regional_atlas,0.3152958152958153,0.21324354657687988
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,neuronal_survival,215,5,5,-0.23927084665238313,-1.3331851510384147,0.7149030811476004,0.03968253968253968,252,regional_atlas,0.12599946501585846,0.06313131313131312
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,precursor_proliferation,95,5,5,-0.1698477962581721,-0.8345337224895276,0.6659789098562088,0.1984126984126984,252,regional_atlas,0.3825742574257426,0.27233115468409586
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,projection_development,710,5,5,-0.1547538872784137,-0.7508120397533807,0.6597214714861981,0.23809523809523808,252,regional_atlas,0.4339622641509434,0.3194888178913738
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,synapse_organization,408,5,5,-0.30998733537784606,-1.3404246537383302,0.7157486575410709,0.05555555555555555,252,regional_atlas,0.15637393767705382,0.0842358604091456
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,synaptic_plasticity,332,5,5,-0.36744193754604715,-2.1648141481772867,0.832406912819256,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,extent_exclusive,517,5,5,-0.21790342207638763,-1.5575696989738166,0.7427155986295069,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,integration_exclusive,493,5,5,-0.34469015007687426,-1.8792911150503988,0.7878663867967783,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,integration_bias,1847,5,5,-0.12972740027567953,-0.591238591686639,0.6494980308043474,0.40476190476190477,252,regional_atlas,0.6286173633440515,0.4927536231884058
GSE222756,dorDG_FT_vs_Control,dorDG,FT,Control,exclusive_integration_bias,1010,5,5,-0.12189988597047793,-0.23358352224149775,0.63514571467217,0.7301587301587301,252,regional_atlas,0.8751033912324234,0.7965367965367964
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,extent_composite,1361,5,5,0.031975700312771464,0.2668565169985882,0.6359644447935267,0.6825396825396826,252,regional_atlas,0.8481434058898847,0.7543859649122807
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,integration_composite,1337,5,5,0.009348667112432322,0.0804591415226769,0.6327753192017768,0.8809523809523809,252,regional_atlas,0.9594137542277339,0.9158415841584159
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,neurogenesis,1345,5,5,0.035601421929055965,0.2957675601070193,0.636763223734481,0.6587301587301587,252,regional_atlas,0.8318082788671024,0.7338638373121132
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,neuron_differentiation,1091,5,5,0.03748127078784962,0.3296287495502083,0.6378016498356892,0.6190476190476191,252,regional_atlas,0.8048452220726783,0.7027027027027027
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,neuron_maturation,50,5,5,-0.010847330537523415,-0.06019928802163015,0.6326345684061174,0.9285714285714286,252,regional_atlas,0.9792576419213974,0.9558823529411765
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,neuronal_survival,214,5,5,-0.056575260596348154,-0.40334607017902463,0.6404435988208126,0.47619047619047616,252,regional_atlas,0.6917293233082706,0.5555555555555556
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,precursor_proliferation,95,5,5,-0.08434110007342617,-0.5528727043198499,0.647382625808626,0.35714285714285715,252,regional_atlas,0.5867346938775511,0.45045045045045046
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,projection_development,710,5,5,0.07419812928105435,0.5798856158735711,0.6488580029317408,0.373015873015873,252,regional_atlas,0.6025641025641025,0.4648862512363996
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,synapse_organization,408,5,5,0.03382386571373316,0.26505140640829455,0.6359172630951596,0.6428571428571429,252,regional_atlas,0.8203434610303831,0.7219251336898396
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,synaptic_plasticity,339,5,5,-0.0659109178614215,-0.9261098966660974,0.6735020202597247,0.12698412698412698,252,regional_atlas,0.27442207307979116,0.18079096045197737
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,extent_exclusive,522,5,5,0.01835962106177353,0.15903858340399732,0.6337040550905422,0.8015873015873016,252,regional_atlas,0.9099099099099099,0.8501683501683502
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,integration_exclusive,498,5,5,-0.04304425301629292,-0.45043823312966874,0.642402453775327,0.4523809523809524,252,regional_atlas,0.669218989280245,0.5322128851540616
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,integration_bias,1859,5,5,-0.2148152416943292,-0.897523578482902,0.6710788223977845,0.15873015873015872,252,regional_atlas,0.32904148783977105,0.22296544035674468
GSE222756,dorDG_Bupropion_vs_Control,dorDG,Bupropion,Control,exclusive_integration_bias,1020,5,5,-0.6953825190052652,-1.0418159758928838,0.6839855868193442,0.11904761904761904,252,regional_atlas,0.25842696629213485,0.17006802721088435
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,extent_composite,1350,5,5,0.06413955458297138,0.4847352172936031,0.6439608019361833,0.42857142857142855,252,regional_atlas,0.6489028213166145,0.5157593123209169
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,integration_composite,1325,5,5,-0.008823328784007281,-0.06364803470247356,0.6326556662356648,0.9047619047619048,252,regional_atlas,0.9668141592920354,0.9359605911330049
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,neurogenesis,1334,5,5,0.06142185748817233,0.46272731784112614,0.6429481205099504,0.42857142857142855,252,regional_atlas,0.6489028213166145,0.5157593123209169
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,neuron_differentiation,1081,5,5,0.05938148289600588,0.44813861506165614,0.6423019256115742,0.4444444444444444,252,regional_atlas,0.6635754765584749,0.527306967984934
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,neuron_maturation,49,5,5,0.3640034201826723,2.48817456734345,0.8870954246012223,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,neuronal_survival,214,5,5,-0.07016974727183226,-0.569025032822834,0.6482567724279394,0.36507936507936506,252,regional_atlas,0.5957207207207207,0.4577114427860696
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,precursor_proliferation,95,5,5,0.16235045348839877,1.4103259629238964,0.7240950956926003,0.05555555555555555,252,regional_atlas,0.15637393767705382,0.0842358604091456
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,projection_development,705,5,5,0.10055910286404515,0.69679032970788,0.6560067055475889,0.2698412698412698,252,regional_atlas,0.4765386959171236,0.3552769070010449
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,synapse_organization,408,5,5,0.05805425432213732,0.38287826322770907,0.6396579048821852,0.5238095238095238,252,regional_atlas,0.7333333333333333,0.6060606060606061
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,synaptic_plasticity,333,5,5,-0.2638381514096282,-1.6720444299714032,0.7581116579946516,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,extent_exclusive,518,5,5,0.02740196688572775,0.21571551853587248,0.6347505998883144,0.7301587301587301,252,regional_atlas,0.8751033912324234,0.7965367965367964
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,integration_exclusive,493,5,5,-0.17055799285804063,-1.2023580959248992,0.7002528557080359,0.05555555555555555,252,regional_atlas,0.15637393767705382,0.0842358604091456
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,integration_bias,1843,5,5,-0.6199022031195163,-3.4075462607262286,1.0609951554728378,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,dorDG_Desipramine_vs_Control,dorDG,Desipramine,Control,exclusive_integration_bias,1011,5,5,-1.383803721410456,-2.864936215476318,0.955505740391828,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,extent_composite,1359,5,5,0.3707482298347842,1.555856241598526,0.7424911045141,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,integration_composite,1333,5,5,0.32318123675086774,1.3752048756710518,0.7198605963166338,0.05555555555555555,252,regional_atlas,0.15637393767705382,0.0842358604091456
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,neurogenesis,1343,5,5,0.366056650160398,1.5429575704313574,0.7408069107462921,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,neuron_differentiation,1088,5,5,0.39361716561259075,1.5968546652542321,0.7479114595802854,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,neuron_maturation,50,5,5,0.6741972718395998,2.325691429340398,0.859099842295243,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,neuronal_survival,215,5,5,0.29846821532997414,1.4015617791684598,0.723030748863156,0.047619047619047616,252,regional_atlas,0.14511041009463724,0.07380073800738007
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,precursor_proliferation,95,5,5,0.5300129290844181,1.925524583375964,0.794813064546673,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,projection_development,710,5,5,0.3974651260189622,1.5390104038918682,0.7402935660638037,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,synapse_organization,408,5,5,0.3392103010693813,1.1732471307584762,0.6971598108501108,0.0873015873015873,252,regional_atlas,0.2207678883071553,0.1282051282051282
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,synaptic_plasticity,335,5,5,0.08080793308995876,0.43919907330684854,0.6419158738686866,0.4523809523809524,252,regional_atlas,0.669218989280245,0.5322128851540616
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,extent_exclusive,522,5,5,0.31943313823937963,1.4730678881114405,0.7318610268941561,0.03968253968253968,252,regional_atlas,0.12599946501585846,0.06313131313131312
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,integration_exclusive,496,5,5,0.1889069403314344,0.899553434148267,0.6712486676377811,0.15873015873015872,252,regional_atlas,0.32904148783977105,0.22296544035674468
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,integration_bias,1855,5,5,-0.08630019574164272,-0.5189524506798433,0.6456252611841977,0.4365079365079365,252,regional_atlas,0.6557801969932607,0.5208333333333334
GSE222756,mPOA_FT_vs_Control,mPOA,FT,Control,exclusive_integration_bias,1018,5,5,-0.3553597433252653,-0.6671732354824264,0.6540795118974494,0.3492063492063492,252,regional_atlas,0.5796105383734249,0.44579533941236066
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,extent_composite,1359,5,5,-0.1785696662952878,-0.5112002231146818,0.6452386025781713,0.3888888888888889,252,regional_atlas,0.6209366391184573,0.4761904761904762
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,integration_composite,1335,5,5,-0.264038775648218,-0.7454831306988992,0.6593436650448607,0.23015873015873015,252,regional_atlas,0.42113662852299216,0.3098290598290598
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,neurogenesis,1343,5,5,-0.18118291569238493,-0.5212093414488694,0.6457388780310875,0.3888888888888889,252,regional_atlas,0.6209366391184573,0.4761904761904762
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,neuron_differentiation,1088,5,5,-0.18284474390767896,-0.513833354367476,0.6453693088099117,0.3888888888888889,252,regional_atlas,0.6209366391184573,0.4761904761904762
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,neuron_maturation,50,5,5,0.08985805944655866,0.19906775495560253,0.6344105517655279,0.753968253968254,252,regional_atlas,0.8910646810402312,0.8140531276778064
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,neuronal_survival,216,5,5,-0.19412226014106754,-0.5914871942811332,0.649512177570529,0.3333333333333333,252,regional_atlas,0.5590277777777778,0.42813455657492355
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,precursor_proliferation,95,5,5,0.02485162344693742,0.06025684082786694,0.6326349108523491,0.9285714285714286,252,regional_atlas,0.9792576419213974,0.9558823529411765
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,projection_development,711,5,5,-0.21164847006993986,-0.5390063435259238,0.6466513665782933,0.38095238095238093,252,regional_atlas,0.6133333333333333,0.47337278106508873
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,synapse_organization,407,5,5,-0.3507087774434354,-0.8415431352341128,0.6665299528368765,0.1746031746031746,252,regional_atlas,0.3550877192982456,0.24282560706401765
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,synaptic_plasticity,336,5,5,-0.47833872006529854,-1.7850596500104463,0.7740493344296367,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,extent_exclusive,522,5,5,-0.13764337750391728,-0.47132997594624493,0.6433385552250798,0.4365079365079365,252,regional_atlas,0.6557801969932607,0.5208333333333334
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,integration_exclusive,498,5,5,-0.3647900242010446,-1.2173267722517698,0.7018673517143799,0.06349206349206349,252,regional_atlas,0.17084493964716804,0.09456264775413711
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,integration_bias,1857,5,5,-0.2225528795446795,-2.290859572307239,0.8532305366968423,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,mPOA_Bupropion_vs_Control,mPOA,Bupropion,Control,exclusive_integration_bias,1020,5,5,-0.6103938614710677,-1.9994901956892537,0.8061467392268548,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,extent_composite,1351,5,5,0.5015922905797108,2.6507019325382983,0.9160451931797043,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,integration_composite,1335,5,5,0.476108608446984,2.452376323814733,0.8808429781183713,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,neurogenesis,1336,5,5,0.49501862893879844,2.618260374335977,0.910195287693044,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,neuron_differentiation,1082,5,5,0.5441332065746789,2.8721992435836077,0.9568675618535935,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,neuron_maturation,50,5,5,0.7399021380570918,2.881870069033499,0.9586831819868576,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,neuronal_survival,214,5,5,0.3887487690058462,2.1112902850846633,0.8237697898947891,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,precursor_proliferation,93,5,5,0.7277953147930383,3.5125121377025117,1.0821778249641862,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,projection_development,710,5,5,0.5809062117745964,2.813140616436796,0.945838256780936,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,synapse_organization,407,5,5,0.5603578601232708,2.4242628934136974,0.8759655592681196,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,synaptic_plasticity,338,5,5,0.18399773889134716,1.1454743192585362,0.6942672133300336,0.0873015873015873,252,regional_atlas,0.2207678883071553,0.1282051282051282
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,extent_exclusive,516,5,5,0.3874059741917675,2.296150180243125,0.8541189045673959,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,integration_exclusive,500,5,5,0.31571058077297365,1.773509176583377,0.7723881310352267,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,integration_bias,1851,5,5,-0.0357118831399454,-0.3148593415961005,0.6373350965637273,0.6349206349206349,252,regional_atlas,0.8188696039163328,0.7168458781362006
GSE222756,mPOA_Desipramine_vs_Control,mPOA,Desipramine,Control,exclusive_integration_bias,1016,5,5,-0.14912538267329212,-0.38678689261084004,0.6398048579594187,0.5634920634920635,252,regional_atlas,0.7666666666666667,0.6448683015440508
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,extent_composite,1361,5,5,0.5136463444363537,2.8050351994778397,0.9443325179164145,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,integration_composite,1335,5,5,0.4944911920251127,2.5129630659110656,0.8914518835386301,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,neurogenesis,1345,5,5,0.5114843703755009,2.8081194597008663,0.9449052498779535,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,neuron_differentiation,1093,5,5,0.5354749153244417,2.9623205554164493,0.9738885675811049,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,neuron_maturation,50,5,5,0.8506046056744185,3.1571718411005913,1.0114264071794379,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,neuronal_survival,215,5,5,0.3630043211460384,2.075051845616512,0.8179945049477906,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,precursor_proliferation,95,5,5,0.6553047056147053,3.302156738169192,1.0399591074723864,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,projection_development,713,5,5,0.5719679616044281,2.958241691807024,0.9731133640006082,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,synapse_organization,408,5,5,0.5743967940201143,2.270210457708791,0.8497740700581228,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,synaptic_plasticity,334,5,5,0.2970531222320394,1.5560658599278308,0.7425185587088438,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,extent_exclusive,522,5,5,0.4156015273741337,2.4650548604944293,0.8830520746694108,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,integration_exclusive,496,5,5,0.3589053706954548,1.700324405026725,0.7620327700601811,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,integration_bias,1857,5,5,-0.04817028859130819,-0.5393492225146793,0.6466692346085434,0.42063492063492064,252,regional_atlas,0.6489028213166145,0.5091258405379443
GSE222756,venDG_FT_vs_Control,venDG,FT,Control,exclusive_integration_bias,1018,5,5,-0.2114502765041074,-0.7606908941658962,0.6604283948916657,0.2777777777777778,252,regional_atlas,0.4887674559805708,0.363447559709242
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,extent_composite,1361,5,5,0.3573006396239158,1.4432535090004917,0.7281389243836918,0.03968253968253968,252,regional_atlas,0.12599946501585846,0.06313131313131312
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,integration_composite,1331,5,5,0.31395034586484283,1.2361553134632517,0.7039211585381664,0.05555555555555555,252,regional_atlas,0.15637393767705382,0.0842358604091456
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,neurogenesis,1345,5,5,0.357201939535731,1.440749927679291,0.7278289786287316,0.03968253968253968,252,regional_atlas,0.12599946501585846,0.06313131313131312
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,neuron_differentiation,1091,5,5,0.3448903424058761,1.3491283357592676,0.7167699799425097,0.047619047619047616,252,regional_atlas,0.14511041009463724,0.07380073800738007
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,neuron_maturation,50,5,5,0.7482537672520105,2.682932195511616,0.9218908953108544,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,neuronal_survival,215,5,5,0.24623756563610083,1.0595009580413655,0.6856813345174716,0.11904761904761904,252,regional_atlas,0.25842696629213485,0.17006802721088435
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,precursor_proliferation,95,5,5,0.4999212890310887,1.7583230474603757,0.7702150649019379,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,projection_development,712,5,5,0.3579486121113171,1.352576407839978,0.7171760130472373,0.047619047619047616,252,regional_atlas,0.14511041009463724,0.07380073800738007
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,synapse_organization,408,5,5,0.39664820794755623,1.2920438676248762,0.7101662373991674,0.047619047619047616,252,regional_atlas,0.14511041009463724,0.07380073800738007
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,synaptic_plasticity,331,5,5,0.08967874703718111,0.4046803422751844,0.6404962031222337,0.5476190476190477,252,regional_atlas,0.7514204545454546,0.6284153005464481
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,extent_exclusive,524,5,5,0.3450641864922004,1.5574534543291385,0.7427003627978853,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,integration_exclusive,494,5,5,0.22752099906856177,0.9639856077550446,0.676815533027596,0.10317460317460317,252,regional_atlas,0.2317829457364341,0.14942528735632182
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,integration_bias,1855,5,5,-0.11107991571554311,-1.6307927952318892,0.7524744655543236,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,venDG_Bupropion_vs_Control,venDG,Bupropion,Control,exclusive_integration_bias,1018,5,5,-0.3446382551768584,-1.745715194516903,0.7684205204658119,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,extent_composite,1359,5,5,0.40545170719437246,3.094122346895452,0.9991744435269367,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,integration_composite,1331,5,5,0.3701321693519415,3.105637875775506,1.001404844938206,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,neurogenesis,1343,5,5,0.4045113841642406,3.0862221409464237,0.9976462017941258,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,neuron_differentiation,1091,5,5,0.3943794667856002,3.029883333453684,0.9867938302382497,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,neuron_maturation,50,5,5,0.6529451459841407,3.5930826608042783,1.0985855396648785,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,neuronal_survival,215,5,5,0.3790970873649127,2.99173114543888,0.9794914256448674,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,precursor_proliferation,95,5,5,0.6547376870426345,3.9609298249666436,1.1749724751645858,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,projection_development,712,5,5,0.4407990027977995,3.314149577317959,1.0423407378598901,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,synapse_organization,408,5,5,0.47241631832335307,3.156307069848714,1.0112577045187645,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,synaptic_plasticity,331,5,5,0.1454149528770817,1.6427819236032901,0.7541026309676674,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,extent_exclusive,522,5,5,0.3235444197686083,2.2776025827860913,0.8510094566569852,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,integration_exclusive,494,5,5,0.22373934099088205,2.0196560981068528,0.8092825045457009,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,integration_bias,1853,5,5,0.0013353023292136945,0.018477822349155713,0.6324724020618788,0.9682539682539683,252,regional_atlas,1.0,0.9846650524616627
GSE222756,venDG_Desipramine_vs_Control,venDG,Desipramine,Control,exclusive_integration_bias,1016,5,5,-0.06592680913129734,-0.2595238527429105,0.6357747552269654,0.6587301587301587,252,regional_atlas,0.8318082788671024,0.7338638373121132
